"ASSOCIATION_TYPE"	"PMID"	"NUM_SENTENCE"	"ENTITY1_TEXT"	"ENTITY1_INI"	"ENTITY1_END"	"ENTITY1_TYPE"	"ENTITY2_TEXT"	"ENTITY2_INI"	"ENTITY2_END"	"ENTITY2_TYPE"	"SENTENCE"
"PA"	17875725	6	"Top2beta"	286	294	"Genes & Molecular Sequences"	"bortezomib"	92	102	"Chemicals & Drugs"	"Doxorubicin-induced DNA damage was also specifically abolished by the proteasome inhibitors bortezomib and MG132 and much reduced in top2beta(-/-) mouse embryonic fibroblasts (MEF) compared with TOP2beta(+/+) MEFs, suggesting the involvement of proteasome and DNA topoisomerase IIbeta (Top2beta)."
"FA"	17875725	6	"topoisomerase IIbeta"	264	284	"Genes & Molecular Sequences"	"bortezomib"	92	102	"Chemicals & Drugs"	"Doxorubicin-induced DNA damage was also specifically abolished by the proteasome inhibitors bortezomib and MG132 and much reduced in top2beta(-/-) mouse embryonic fibroblasts (MEF) compared with TOP2beta(+/+) MEFs, suggesting the involvement of proteasome and DNA topoisomerase IIbeta (Top2beta)."
"FA"	19056662	3	"PMCA1b"	214	220	"Genes & Molecular Sequences"	"FOS"	32	35	"Chemicals & Drugs"	"After feeding a diet containing FOS (100 g/kg diet) to rats for 2 d, we investigated gene transcripts of transient receptor potential vanilloid type 6 (TRPV6), calbindin-D9k, and plasma membrane calcium-ATPase 1b (PMCA1b)."
"PA"	19056662	3	"TRPV6"	152	157	"Genes & Molecular Sequences"	"FOS"	32	35	"Chemicals & Drugs"	"After feeding a diet containing FOS (100 g/kg diet) to rats for 2 d, we investigated gene transcripts of transient receptor potential vanilloid type 6 (TRPV6), calbindin-D9k, and plasma membrane calcium-ATPase 1b (PMCA1b)."
"SA"	19056662	10	"TRPV6"	66	71	"Genes & Molecular Sequences"	"FOS"	176	179	"Chemicals & Drugs"	"We found for the first time, to our knowledge, that regulation of TRPV6 gene expression by SCFA may be a molecular mechanism involved in the promotion of calcium absorption by FOS in rats."
"PA"	19056662	4	"calbindin-D9k"	47	60	"Genes & Molecular Sequences"	"FOS"	4	7	"Chemicals & Drugs"	"The FOS diet increased expression of TRPV6 and calbindin-D9k but did not affect PMCA1b expression."
"FA"	19056662	4	"PMCA1b"	80	86	"Genes & Molecular Sequences"	"FOS"	4	7	"Chemicals & Drugs"	"The FOS diet increased expression of TRPV6 and calbindin-D9k but did not affect PMCA1b expression."
"PA"	19056662	4	"TRPV6"	37	42	"Genes & Molecular Sequences"	"FOS"	4	7	"Chemicals & Drugs"	"The FOS diet increased expression of TRPV6 and calbindin-D9k but did not affect PMCA1b expression."
"FA"	19056662	3	"plasma membrane calcium-ATPase 1b"	179	212	"Genes & Molecular Sequences"	"FOS"	32	35	"Chemicals & Drugs"	"After feeding a diet containing FOS (100 g/kg diet) to rats for 2 d, we investigated gene transcripts of transient receptor potential vanilloid type 6 (TRPV6), calbindin-D9k, and plasma membrane calcium-ATPase 1b (PMCA1b)."
"PA"	19056662	3	"calbindin-D9k"	160	173	"Genes & Molecular Sequences"	"FOS"	32	35	"Chemicals & Drugs"	"After feeding a diet containing FOS (100 g/kg diet) to rats for 2 d, we investigated gene transcripts of transient receptor potential vanilloid type 6 (TRPV6), calbindin-D9k, and plasma membrane calcium-ATPase 1b (PMCA1b)."
"PA"	19056662	9	"TRPV6"	246	251	"Genes & Molecular Sequences"	"FOS"	192	195	"Chemicals & Drugs"	"These results suggest that FOS increase calcium absorption by increasing mRNA expression of TRPV6 in rat colorectum, and cell culture analysis indicated that SCFA, as fermentation products of FOS, are involved in the increased mRNA expression of TRPV6."
"FA"	17402796	1	"tumor necrosis factor"	108	129	"Genes & Molecular Sequences"	"Adalimumab"	0	10	"Chemicals & Drugs"	"Adalimumab is a subcutaneously administered, recombinant, human IgG1 monoclonal antibody specific for human tumor necrosis factor (TNF)."
"PA"	17402796	1	"TNF"	131	134	"Genes & Molecular Sequences"	"Adalimumab"	0	10	"Chemicals & Drugs"	"Adalimumab is a subcutaneously administered, recombinant, human IgG1 monoclonal antibody specific for human tumor necrosis factor (TNF)."
"PA"	18602931	0	"P2X7 receptors"	136	150	"Genes & Molecular Sequences"	"[3H]A-804598"	0	12	"Chemicals & Drugs"	"[3H]A-804598 ([3H]2-cyano-1-[(1S)-1-phenylethyl]-3-quinolin-5-ylguanidine) is a novel, potent, and selective antagonist radioligand for P2X7 receptors."
"PA"	18602931	4	"P2X7 receptors"	238	252	"Genes & Molecular Sequences"	"A-804598"	56	64	"Chemicals & Drugs"	"While several species selective P2X7 antagonists exist, A-804598 represents a structurally novel, competitive, and selective antagonist that has equivalent high affinity at rat (IC50 = 10 nM), mouse (IC50 = 9 nM) and human (IC50 = 11 nM) P2X7 receptors."
"FA"	18602931	9	"P2X antagonists"	32	47	"Genes & Molecular Sequences"	"[3H]A-804598"	59	71	"Chemicals & Drugs"	"The pharmacological profile for P2X antagonists to inhibit [3H]A-804598 binding correlated with their ability to block functional activation of P2X7 receptors (r=0.95, P<0.05)."
"FA"	18602931	9	"P2X7 receptors"	144	158	"Genes & Molecular Sequences"	"[3H]A-804598"	59	71	"Chemicals & Drugs"	"The pharmacological profile for P2X antagonists to inhibit [3H]A-804598 binding correlated with their ability to block functional activation of P2X7 receptors (r=0.95, P<0.05)."
"FA"	18602931	5	"P2X7 receptors"	148	162	"Genes & Molecular Sequences"	"A-804598"	0	8	"Chemicals & Drugs"	"A-804598 also potently blocked agonist stimulated release of IL-1beta and Yo-Pro uptake from differentiated THP-1 cells that natively express human P2X7 receptors."
"PA"	18602931	5	"IL-1beta"	61	69	"Genes & Molecular Sequences"	"A-804598"	0	8	"Chemicals & Drugs"	"A-804598 also potently blocked agonist stimulated release of IL-1beta and Yo-Pro uptake from differentiated THP-1 cells that natively express human P2X7 receptors."
"PA"	18602931	10	"P2X7 receptors"	224	238	"Genes & Molecular Sequences"	"A-804598"	28	36	"Chemicals & Drugs"	"These data demonstrate that A-804598 is one of the most potent and selective antagonists for mammalian P2X7 receptors described to date and [3H]A-804598 is a high affinity antagonist radioligand that specifically labels rat P2X7 receptors."
"PA"	17293381	7	"CYP3A"	40	45	"Genes & Molecular Sequences"	"MA"	0	2	"Chemicals & Drugs"	"MA and MD were reversible inhibitors of CYP3A with competitive Ki values of 2.7 and 0.2 microM, respectively."
"FA"	17293381	5	"CYP3A"	22	27	"Genes & Molecular Sequences"	"MD"	0	2	"Chemicals & Drugs"	"MD did not inactivate CYP3A."
"PA"	17293381	0	"CYP3A"	82	87	"Genes & Molecular Sequences"	"diltiazem"	41	50	"Chemicals & Drugs"	"Sequential metabolism is responsible for diltiazem-induced time-dependent loss of CYP3A."
"PA"	17293381	2	"CYP3A"	99	104	"Genes & Molecular Sequences"	"diltiazem"	74	83	"Chemicals & Drugs"	"We previously reported that microsomal inactivation kinetic parameters of diltiazem underpredicted CYP3A inactivation in hepatocytes."
"PA"	17293381	6	"CYP3A"	114	119	"Genes & Molecular Sequences"	"diltiazem"	215	224	"Chemicals & Drugs"	"Inactivation of CYP3A by diltiazem was dependent on microsomal protein concentration (25, 36, and 41% decrease in CYP3A activity at 0.2, 0.4, and 0.8 mg/ml microsomal protein, respectively, incubated with 10 microM diltiazem over 20 min), whereas inactivation by MA did not seem to be protein concentration-dependent."
"PA"	17293381	6	"CYP3A"	114	119	"Genes & Molecular Sequences"	"MA"	263	265	"Chemicals & Drugs"	"Inactivation of CYP3A by diltiazem was dependent on microsomal protein concentration (25, 36, and 41% decrease in CYP3A activity at 0.2, 0.4, and 0.8 mg/ml microsomal protein, respectively, incubated with 10 microM diltiazem over 20 min), whereas inactivation by MA did not seem to be protein concentration-dependent."
"PA"	17293381	10	"CYP3A"	114	119	"Genes & Molecular Sequences"	"MA"	49	51	"Chemicals & Drugs"	"In summary, time-dependent CYP3A inactivation by MA seems to be the major contributor responsible for the loss of CYP3A in human liver microsomes and human hepatocytes incubated with diltiazem."
"PA"	17293381	8	"CYP3A"	78	83	"Genes & Molecular Sequences"	"MD"	133	135	"Chemicals & Drugs"	"In cryopreserved hepatocytes incubated with diltiazem, time-dependent loss of CYP3A was accompanied by increased formation of MA and MD, with the MA level similar to its K(I) at higher diltiazem concentrations."
"PA"	17293381	8	"CYP3A"	78	83	"Genes & Molecular Sequences"	"diltiazem"	185	194	"Chemicals & Drugs"	"In cryopreserved hepatocytes incubated with diltiazem, time-dependent loss of CYP3A was accompanied by increased formation of MA and MD, with the MA level similar to its K(I) at higher diltiazem concentrations."
"PA"	17293381	4	"CYP3A"	78	83	"Genes & Molecular Sequences"	"diltiazem"	170	179	"Chemicals & Drugs"	"In human liver microsomes, MA was a more potent time-dependent inactivator of CYP3A than its parent drug, with apparent k(inact) approximately 4-fold higher than that of diltiazem at a microsomal protein concentration of 0.2 mg/ml."
"FA"	17293381	8	"CYP3A"	78	83	"Genes & Molecular Sequences"	"MA"	146	148	"Chemicals & Drugs"	"In cryopreserved hepatocytes incubated with diltiazem, time-dependent loss of CYP3A was accompanied by increased formation of MA and MD, with the MA level similar to its K(I) at higher diltiazem concentrations."
"PA"	17293381	4	"CYP3A"	78	83	"Genes & Molecular Sequences"	"MA"	27	29	"Chemicals & Drugs"	"In human liver microsomes, MA was a more potent time-dependent inactivator of CYP3A than its parent drug, with apparent k(inact) approximately 4-fold higher than that of diltiazem at a microsomal protein concentration of 0.2 mg/ml."
"PA"	17293381	7	"CYP3A"	40	45	"Genes & Molecular Sequences"	"MD"	7	9	"Chemicals & Drugs"	"MA and MD were reversible inhibitors of CYP3A with competitive Ki values of 2.7 and 0.2 microM, respectively."
"FA"	18591256	9	"Bcr-Abl"	3	10	"Genes & Molecular Sequences"	"Gleevec"	106	113	"Chemicals & Drugs"	"In Bcr-Abl-positive mouse bone marrow cells, nonphosphorylatable Hsp90beta expression conferred imatinib (Gleevec) resistance."
"PA"	18591256	9	"Hsp90beta"	65	74	"Genes & Molecular Sequences"	"Gleevec"	106	113	"Chemicals & Drugs"	"In Bcr-Abl-positive mouse bone marrow cells, nonphosphorylatable Hsp90beta expression conferred imatinib (Gleevec) resistance."
"FA"	17626206	8	"TRPV1 channels"	70	84	"Genes & Molecular Sequences"	"AMG0347"	159	166	"Chemicals & Drugs"	"We then established that localized intra-abdominal desensitization of TRPV1 channels with intraperitoneal resiniferatoxin blocks the T(b) response to systemic AMG0347; the extent of desensitization was determined by using a comprehensive battery of functional tests."
"PA"	17626206	4	"TRPV1"	192	197	"Genes & Molecular Sequences"	"AMG0347"	181	188	"Chemicals & Drugs"	"We then found that this drug is the most potent TRPV1 antagonist known to increase T(b) of rats and mice and showed (by using knock-out mice) that the entire hyperthermic effect of AMG0347 is TRPV1 dependent."
"PA"	17626206	6	"TRPV1"	214	219	"Genes & Molecular Sequences"	"AMG0347"	154	161	"Chemicals & Drugs"	"The magnitude of the hyperthermic response depended on neither T(b) nor tail-skin temperature at the time of AMG0347 administration, thus indicating that AMG0347-induced hyperthermia results from blockade of tonic TRPV1 activation by nonthermal factors."
"PA"	17276892	0	"p38"	157	160	"Genes & Molecular Sequences"	"Paeonol"	0	7	"Chemicals & Drugs"	"Paeonol suppresses intercellular adhesion molecule-1 expression in tumor necrosis factor-alpha-stimulated human umbilical vein endothelial cells by blocking p38, ERK and nuclear factor-kappaB signaling pathways."
"PA"	17276892	0	"ERK"	162	165	"Genes & Molecular Sequences"	"Paeonol"	0	7	"Chemicals & Drugs"	"Paeonol suppresses intercellular adhesion molecule-1 expression in tumor necrosis factor-alpha-stimulated human umbilical vein endothelial cells by blocking p38, ERK and nuclear factor-kappaB signaling pathways."
"PA"	17276892	0	"nuclear factor-kappaB"	170	191	"Genes & Molecular Sequences"	"Paeonol"	0	7	"Chemicals & Drugs"	"Paeonol suppresses intercellular adhesion molecule-1 expression in tumor necrosis factor-alpha-stimulated human umbilical vein endothelial cells by blocking p38, ERK and nuclear factor-kappaB signaling pathways."
"PA"	17276892	6	"ICAM-1"	169	175	"Genes & Molecular Sequences"	"paeonol"	25	32	"Chemicals & Drugs"	"The inhibitory effect of paeonol on ICAM-1 production might be mediated by inhibiting p38, ERK and NF-kappaB signaling pathways, which are involved in TNF-alpha-induced ICAM-1 production."
"SA"	17276892	6	"p38"	86	89	"Genes & Molecular Sequences"	"paeonol"	25	32	"Chemicals & Drugs"	"The inhibitory effect of paeonol on ICAM-1 production might be mediated by inhibiting p38, ERK and NF-kappaB signaling pathways, which are involved in TNF-alpha-induced ICAM-1 production."
"PA"	17276892	0	"intercellular adhesion molecule-1"	19	52	"Genes & Molecular Sequences"	"Paeonol"	0	7	"Chemicals & Drugs"	"Paeonol suppresses intercellular adhesion molecule-1 expression in tumor necrosis factor-alpha-stimulated human umbilical vein endothelial cells by blocking p38, ERK and nuclear factor-kappaB signaling pathways."
"SA"	17276892	6	"NF-kappaB"	99	108	"Genes & Molecular Sequences"	"paeonol"	25	32	"Chemicals & Drugs"	"The inhibitory effect of paeonol on ICAM-1 production might be mediated by inhibiting p38, ERK and NF-kappaB signaling pathways, which are involved in TNF-alpha-induced ICAM-1 production."
"FA"	17276892	6	"TNF-alpha"	151	160	"Genes & Molecular Sequences"	"paeonol"	25	32	"Chemicals & Drugs"	"The inhibitory effect of paeonol on ICAM-1 production might be mediated by inhibiting p38, ERK and NF-kappaB signaling pathways, which are involved in TNF-alpha-induced ICAM-1 production."
"PA"	17276892	3	"p65"	117	120	"Genes & Molecular Sequences"	"Paeonol"	0	7	"Chemicals & Drugs"	"Paeonol concentration-dependently inhibited the production of ICAM-1; it inhibited nuclear factor-kappaB (NF-kappaB) p65 translocation into the nucleus and the phosphorylation of inhibitory factor kappaBalpha (IkappaBalpha)."
"PA"	17276892	3	"IkappaBalpha"	210	222	"Genes & Molecular Sequences"	"Paeonol"	0	7	"Chemicals & Drugs"	"Paeonol concentration-dependently inhibited the production of ICAM-1; it inhibited nuclear factor-kappaB (NF-kappaB) p65 translocation into the nucleus and the phosphorylation of inhibitory factor kappaBalpha (IkappaBalpha)."
"PA"	17276892	3	"inhibitory factor kappaBalpha"	179	208	"Genes & Molecular Sequences"	"Paeonol"	0	7	"Chemicals & Drugs"	"Paeonol concentration-dependently inhibited the production of ICAM-1; it inhibited nuclear factor-kappaB (NF-kappaB) p65 translocation into the nucleus and the phosphorylation of inhibitory factor kappaBalpha (IkappaBalpha)."
"FA"	17276892	0	"tumor necrosis factor-alpha"	67	94	"Genes & Molecular Sequences"	"Paeonol"	0	7	"Chemicals & Drugs"	"Paeonol suppresses intercellular adhesion molecule-1 expression in tumor necrosis factor-alpha-stimulated human umbilical vein endothelial cells by blocking p38, ERK and nuclear factor-kappaB signaling pathways."
